,animal_id,animal_name,experiment_id,sex,gene,age,plane_of_section,treatment
4642,71227910,05-2964,72081553,Male,Gnao1,56.0,coronal,ISH
4643,71203532,05-2948,72081396,Male,Sptssa,56.0,coronal,ISH
4644,72962240,05-3488,74272041,Male,Cxcl14,56.0,coronal,ISH
4645,72135230,05-3392,74047716,Male,Pdzd8,56.0,coronal,ISH
4646,79355626,335-1135,79591577,Male,Ltn1,56.0,coronal,ISH
4647,79355507,335-1129,79568049,Male,Dpp4,56.0,coronal,ISH
4648,71993683,05-3330,73931415,Male,Stam,56.0,coronal,ISH
4649,75064301,06-0442,75651179,Male,Tacc3,56.0,coronal,ISH
4650,74865142,06-0323,75043151,Male,Rnf152,56.0,coronal,ISH
4651,74553725,06-0194,74819237,Male,Rpl23,56.0,coronal,ISH
4652,70073524,05-2081,70743878,Male,Nab1,56.0,coronal,ISH
4653,72010476,05-3370,73992931,Male,Cntnap1,56.0,coronal,ISH
4654,71282188,05-3012,72283811,Male,Fst,56.0,coronal,ISH
4655,75037027,06-0403,75147761,Male,Igsf9b,56.0,coronal,ISH
4656,74833339,06-0304,74988764,Male,Hist1h1a,56.0,coronal,ISH
4657,75749877,06-0683,76097699,Male,Golga7b,56.0,coronal,ISH
4658,73568155,05-3627,74425564,Male,Serpinb6a,56.0,coronal,ISH
4659,74703375,06-0268,74957887,Male,Tmprss5,56.0,coronal,ISH
4660,70073541,05-2088,70743888,Male,Gprasp1,56.0,coronal,ISH
4661,77632931,07-0170,77925007,Male,Aldh5a1,56.0,coronal,ISH
4662,71035697,05-2800,71836803,Male,Cib2,56.0,coronal,ISH
4663,74703399,06-0261,74882606,Male,Rap1gap2,56.0,coronal,ISH
4664,72965028,05-3493,74272919,Male,Nenf,56.0,coronal,ISH
4665,700631,04-0821,67936204,Male,Eef2,56.0,coronal,ISH
4666,74834172,06-0315,75042247,Male,Adra1a,56.0,coronal,ISH
4667,74373685,06-0133,74724627,Male,Agtr1b,56.0,coronal,ISH
4668,74083207,06-0079,74658175,Male,Sptlc2,56.0,coronal,ISH
4669,71935646,05-3318,73929897,Male,Mast4,56.0,coronal,ISH
4670,71250756,05-2976,72119650,Male,Cacna2d2,56.0,coronal,ISH
4671,77238063,07-0017,77340488,Male,Gm12429,56.0,coronal,ISH
4672,75023622,06-0384,75146005,Male,Mpnd,56.0,coronal,ISH
4673,74071348,06-0062,74658082,Male,Itgav,56.0,coronal,ISH
4674,74071348,06-0062,74658084,Male,Mmp14,56.0,coronal,ISH
4675,77232675,07-0001,77278965,Male,Mylip,56.0,coronal,ISH
4676,74071348,06-0062,74658086,Male,Myadm,56.0,coronal,ISH
4677,71250784,05-2990,72129255,Male,Hs6st2,56.0,coronal,ISH
4678,75720903,06-0667,76085741,Male,Kank4,56.0,coronal,ISH
4679,71227922,05-2970,72109467,Male,Brinp1,56.0,coronal,ISH
4680,70981815,05-2749,71717144,Male,Ccser1,56.0,coronal,ISH
4681,70516721,05-2453,71587812,Male,Sidt1,56.0,coronal,ISH
4682,74784882,06-0296,74988700,Male,Gpr125,56.0,coronal,ISH
4683,72962240,05-3488,74272042,Male,Cdhr3,56.0,coronal,ISH
4684,71282164,05-3002,72283800,Male,Anxa3,56.0,coronal,ISH
4685,70123616,05-2147,70814345,Male,Cdc42ep1,56.0,coronal,ISH
4686,71101570,05-2871,71924301,Male,Col25a1,56.0,coronal,ISH
4687,75428042,06-0598,75934917,Male,Rps4l,56.0,coronal,ISH
4688,75037204,06-0406,75259440,Male,Haghl,56.0,coronal,ISH
4689,74878321,06-0334,75084134,Male,Serpina1e,56.0,coronal,ISH
4690,71414845,05-3103,73520978,Male,Frmpd1,56.0,coronal,ISH
4691,71083107,05-2836,71920512,Male,Itgb5,56.0,coronal,ISH
4692,83995,04-0243,356493,Male,Cops7b,56.0,coronal,ISH
4693,70101644,05-2127,70813898,Male,Ivns1abp,56.0,coronal,ISH
4694,72172807,05-3435,74047910,Male,Setd3,56.0,coronal,ISH
4695,71525691,05-3204,73769324,Male,Timp3,56.0,coronal,ISH
4696,700631,04-0821,67936203,Male,BC005624,56.0,coronal,ISH
4697,693420,04-0810,67936010,Male,Pmm1,56.0,coronal,ISH
4698,73633913,05-3705,74581365,Male,Jak1,56.0,coronal,ISH
4699,75335336,06-0560,75934526,Male,Eef1b2,56.0,coronal,ISH
4700,75819066,06-0704,76135795,Male,Msrb2,56.0,coronal,ISH
4701,74481141,06-0165,74724774,Male,Aifm3,56.0,coronal,ISH
4702,74071281,06-0065,74658130,Male,Cs,56.0,coronal,ISH
4703,69619376,05-1618,70431435,Male,Mtmr12,56.0,coronal,ISH
4704,70429617,05-2369,71064289,Male,Bcl2l12,56.0,coronal,ISH
4705,70396845,05-2329,71016692,Male,Rap2a,56.0,coronal,ISH
4706,74865176,06-0324,75043158,Male,Prkacb,56.0,coronal,ISH
4707,74357307,06-0121,74800904,Male,Ptdss1,56.0,coronal,ISH
4708,71185726,05-2927,72077452,Male,Wls,56.0,coronal,ISH
4709,74834189,06-0317,75042254,Male,Glg1,56.0,coronal,ISH
4710,71083051,05-2841,71920521,Male,Sobp,56.0,coronal,ISH
4711,75428042,06-0598,75934916,Male,Ank,56.0,coronal,ISH
4712,75064058,06-0443,75651191,Male,Coro1c,56.0,coronal,ISH
4713,70091628,05-2115,70744519,Male,Klf10,56.0,coronal,ISH
4714,74703391,06-0257,74882206,Male,Fam50a,56.0,coronal,ISH
4715,71993663,05-3320,73930808,Male,Syn3,56.0,coronal,ISH
4716,71637859,05-3222,73788441,Male,Map3k15,56.0,coronal,ISH
4717,74703383,06-0253,74881937,Male,Arap2,56.0,coronal,ISH
4718,72010490,05-3376,73994717,Male,Mal2,56.0,coronal,ISH
4719,69977290,05-1976,70613978,Male,Chst15,56.0,coronal,ISH
4720,74785062,06-0293,74988562,Male,Taldo1,56.0,coronal,ISH
4721,73651968,05-3727,74640879,Male,Syne1,56.0,coronal,ISH
4722,77529366,07-0119,77869130,Male,Usp11,56.0,coronal,ISH
4723,70123763,05-2159,70927425,Male,Slc28a3,56.0,coronal,ISH
4724,70013602,05-2018,70616005,Male,Tuba4a,56.0,coronal,ISH
4725,70911447,05-2686,71670726,Male,Drc1,56.0,coronal,ISH
4726,77232707,07-0009,77280584,Male,Pantr1,56.0,coronal,ISH
4727,73989623,06-0033,74658055,Male,Adap1,56.0,coronal,ISH
4728,73634007,05-3717,74581430,Male,Fam120c,56.0,coronal,ISH
4729,73989623,06-0033,74658033,Male,B3gat2,56.0,coronal,ISH
4730,83898,04-0219,323392,Male,Ebpl,56.0,coronal,ISH
4731,70429673,05-2382,71250305,Male,A530079E22Rik,56.0,coronal,ISH
4732,73620089,05-3688,74511967,Male,Serpinb1c,56.0,coronal,ISH
4733,73502165,05-3560,74357573,Male,Tspan18,56.0,coronal,ISH
4734,72134960,05-3385,73997151,Male,Rcn2,56.0,coronal,ISH
4735,75023592,06-0381,75144644,Male,Pitpnc1,56.0,coronal,ISH
4736,73540545,05-3601,74363340,Male,Zfhx2os,56.0,coronal,ISH
4737,71478425,05-3196,73732154,Male,St3gal6,56.0,coronal,ISH
4738,77232691,07-0005,77280335,Male,Arpc1a,56.0,coronal,ISH
4739,71456188,05-3164,73636030,Male,Psd3,56.0,coronal,ISH
4740,71203524,05-2944,72080144,Male,Eps15,56.0,coronal,ISH
4741,75023622,06-0384,75146001,Male,Cdc42ep3,56.0,coronal,ISH
4742,70429725,05-2387,71250313,Male,Ccdc184,56.0,coronal,ISH
4743,74878329,06-0329,75079799,Male,Recql5,56.0,coronal,ISH
4744,77281694,07-0026,77371859,Male,Zfp280c,56.0,coronal,ISH
4745,74625635,06-0222,74819688,Male,Slx1b,56.0,coronal,ISH
4746,73977227,06-0024,74657930,Male,Trim36,56.0,coronal,ISH
4747,70897038,05-2658,71670716,Male,Gnal,56.0,coronal,ISH
4748,71456180,05-3160,73635978,Male,C130096N06Rik,56.0,coronal,ISH
4749,74625720,06-0228,74881157,Male,Usp14,56.0,coronal,ISH
4750,74553327,06-0197,74819248,Male,Wdr47,56.0,coronal,ISH
4751,72134994,05-3393,74047747,Male,Gm12680,56.0,coronal,ISH
4752,71035697,05-2800,71836807,Male,Sbk1,56.0,coronal,ISH
4753,693420,04-0810,67936011,Male,Hbb-b1,56.0,coronal,ISH
4754,74833951,06-0306,75038484,Male,Casc1,56.0,coronal,ISH
4755,73977227,06-0024,74657950,Male,Pfkfb3,56.0,coronal,ISH
4756,70803415,05-2603,71670484,Male,Lgi1,56.0,coronal,ISH
4757,74878329,06-0329,75079800,Male,Thbd,56.0,coronal,ISH
4758,71227958,05-2969,72109389,Male,Ighm,56.0,coronal,ISH
4759,70298689,05-2263,71015800,Male,Fam107b,56.0,coronal,ISH
4760,74878475,06-0331,75080228,Male,Ceacam14,56.0,coronal,ISH
4761,70911447,05-2686,71670727,Male,Rps6ka3,56.0,coronal,ISH
4762,74703375,06-0268,74957908,Male,Ubr1,56.0,coronal,ISH
4763,74495221,06-0180,74750064,Male,Yjefn3,56.0,coronal,ISH
4764,73977215,06-0027,74658020,Male,Sox2ot,56.0,coronal,ISH
4765,74834150,06-0312,75041562,Male,Mex3d,56.0,coronal,ISH
4766,73425078,05-3510,74357550,Male,Kctd6,56.0,coronal,ISH
4767,70803415,05-2603,71670479,Male,Grid2ip,56.0,coronal,ISH
4768,75195317,06-0504,75774670,Male,Ubl4,56.0,coronal,ISH
4769,73540630,05-3604,74425517,Male,Atat1,56.0,coronal,ISH
4770,75078784,06-0452,75651229,Male,Pir,56.0,coronal,ISH
4771,72008755,05-3344,74047441,Male,Egflam,56.0,coronal,ISH
4772,149355,04-0375,67755429,Male,Gipc1,56.0,coronal,ISH
4773,77294040,07-0031,77414563,Male,Ptcd2,56.0,coronal,ISH
4774,69977277,05-1974,70612726,Male,Galns,56.0,coronal,ISH
4775,77281686,07-0024,77371831,Male,Bcas1,56.0,coronal,ISH
4776,72008755,05-3344,74047400,Male,Zdbf2,56.0,coronal,ISH
4777,71456188,05-3164,73636032,Male,Gm261,56.0,coronal,ISH
4778,71227910,05-2964,72081550,Male,Fign,56.0,coronal,ISH
4779,75819066,06-0704,76135799,Male,Reps2,56.0,coronal,ISH
4780,71903091,05-3279,73817932,Male,Ehbp1l1,56.0,coronal,ISH
4781,70298669,05-2253,71015205,Male,Iyd,56.0,coronal,ISH
4782,71101570,05-2871,71924321,Male,Ncald,56.0,coronal,ISH
4783,74510849,06-0184,74800915,Male,Nqo1,56.0,coronal,ISH
4784,71935626,05-3308,73992710,Male,Plekha7,56.0,coronal,ISH
4785,71393000,05-3088,73512202,Male,Kcnj9,56.0,coronal,ISH
4786,71993695,05-3336,73992716,Male,Cdr2,56.0,coronal,ISH
4787,693416,04-0809,67881553,Male,Clns1a,56.0,coronal,ISH
4788,71019416,05-2778,71717592,Male,Smoc1,56.0,coronal,ISH
4789,73634011,05-3718,74581441,Male,Palm2,56.0,coronal,ISH
4790,71414611,05-3101,73520972,Male,Cdca2,56.0,coronal,ISH
4791,74553251,06-0191,74819232,Male,Hdlbp,56.0,coronal,ISH
4792,77294080,07-0037,77414917,Male,Nudt2,56.0,coronal,ISH
4793,73620041,05-3683,74511905,Male,Serpina3c,56.0,coronal,ISH
4794,71456224,05-3159,73635976,Male,B4galt5,56.0,coronal,ISH
4795,75180083,06-0480,75773698,Male,F11r,56.0,coronal,ISH
4796,73540579,05-3609,74425521,Male,LOC381765,56.0,coronal,ISH
4797,72172847,05-3436,74047917,Male,Azin1,56.0,coronal,ISH
4798,75819053,06-0702,76115743,Male,Rasgrp2,56.0,coronal,ISH
4799,73634007,05-3717,74581426,Male,Lrrc1,56.0,coronal,ISH
4800,71061887,05-2814,71836834,Male,Trp53bp1,56.0,coronal,ISH
4801,77281690,07-0025,77371851,Male,Grk5,56.0,coronal,ISH
4802,72010425,05-3365,73992918,Male,Slitrk6,56.0,coronal,ISH
4803,69965091,05-1966,70612725,Male,Tspan15,56.0,coronal,ISH
4804,71101570,05-2871,71924343,Male,Tnmd,56.0,coronal,ISH
4805,73817974,06-0007,74657927,Male,Chst14,56.0,coronal,ISH
4806,72147817,05-3403,74047788,Male,Asns,56.0,coronal,ISH
4807,83801,04-0195,293662,Male,Slc7a6,56.0,coronal,ISH
4808,74834111,06-0309,75041491,Male,Slc36a1,56.0,coronal,ISH
4809,74553251,06-0191,74819231,Male,Prr15l,56.0,coronal,ISH
4810,73540545,05-3601,74363341,Male,Arl15,56.0,coronal,ISH
4811,72147861,05-3404,74047839,Male,Tspan6,56.0,coronal,ISH
4812,72147825,05-3407,74047899,Male,Hspa12a,56.0,coronal,ISH
4813,71887442,05-3275,73817929,Male,Slc7a3,56.0,coronal,ISH
4814,74784500,06-0288,74988456,Male,Hebp1,56.0,coronal,ISH
4815,74703403,06-0263,74882685,Male,Hecw1,56.0,coronal,ISH
4816,73651964,05-3725,74583197,Male,Cdo1,56.0,coronal,ISH
4817,73540549,05-3603,74363352,Male,Sall3,56.0,coronal,ISH
4818,74083207,06-0079,74658240,Male,Pex13,56.0,coronal,ISH
4819,70397053,05-2334,71020388,Male,Wwc1,56.0,coronal,ISH
4820,71993683,05-3330,73931410,Male,Ier5,56.0,coronal,ISH
4821,71035669,05-2793,71836787,Male,Pdzrn3,56.0,coronal,ISH
4822,70780178,05-2584,71587888,Male,Mturn,56.0,coronal,ISH
4823,70429725,05-2387,71250314,Male,Suco,56.0,coronal,ISH
4824,71339080,05-3064,72472776,Male,Mcu,56.0,coronal,ISH
4825,74834111,06-0309,75041501,Male,Sulf1,56.0,coronal,ISH
4826,74785062,06-0293,74988611,Male,Kbtbd3,56.0,coronal,ISH
4827,74657126,06-0250,74881560,Male,Atp8a1,56.0,coronal,ISH
4828,73651968,05-3727,74640880,Male,Syne2,56.0,coronal,ISH
4829,73633888,05-3701,74512017,Male,Phldb2,56.0,coronal,ISH
4830,71203618,05-2945,72080207,Male,Slc9a1,56.0,coronal,ISH
4831,77294044,07-0032,77414177,Male,Hiatl1,56.0,coronal,ISH
4832,74833327,06-0301,74988753,Male,Gm973,56.0,coronal,ISH
4833,77232695,07-0006,77280428,Male,Chn2,56.0,coronal,ISH
4834,74625610,06-0223,74819691,Male,Sart3,56.0,coronal,ISH
4835,74481150,06-0167,74743282,Male,Psmd11,56.0,coronal,ISH
4836,71903188,05-3290,73907495,Male,Sap30l,56.0,coronal,ISH
4837,83995,04-0243,356492,Male,Hpd,56.0,coronal,ISH
4838,71935606,05-3317,73929870,Male,Syn2,56.0,coronal,ISH
4839,83882,04-0215,323597,Male,Dctn6,56.0,coronal,ISH
4840,77591283,07-0147,77874610,Male,Clic5,56.0,coronal,ISH
4841,75195186,06-0485,75774109,Male,Tnni1,56.0,coronal,ISH
4842,74553733,06-0198,74818622,Male,Ndufs2,56.0,coronal,ISH
4843,74481141,06-0165,74724787,Male,Adrbk2,56.0,coronal,ISH
4844,70298689,05-2263,71015802,Male,Elmo2,56.0,coronal,ISH
4845,74785054,06-0289,74988509,Male,9530068E07Rik,56.0,coronal,ISH
4846,77232675,07-0001,77278973,Male,Serinc5,56.0,coronal,ISH
4847,72172843,05-3434,74047907,Male,Sqrdl,56.0,coronal,ISH
4848,71299303,05-3030,72340179,Male,Pcdhb16,56.0,coronal,ISH
4849,70309779,05-2268,71015806,Male,Itgb1bp1,56.0,coronal,ISH
4850,71227918,05-2968,72108822,Male,LOC433254,56.0,coronal,ISH
4851,77561824,07-0123,77887886,Male,Gldc,56.0,coronal,ISH
4852,71203570,05-2939,72077467,Male,Dgat2,56.0,coronal,ISH
4853,74834133,06-0310,75041527,Male,Ociad2,56.0,coronal,ISH
4854,72147817,05-3403,74047776,Male,Itpr3,56.0,coronal,ISH
4855,74785062,06-0293,74988572,Male,Lysmd2,56.0,coronal,ISH
4856,71298826,05-3025,72339555,Male,Cables2,56.0,coronal,ISH
4857,70101598,05-2128,70813922,Male,Akr1b3,56.0,coronal,ISH
4858,75195266,06-0492,75774680,Male,Clip4,56.0,coronal,ISH
4859,69965045,05-1951,70562113,Male,Kcnh8,56.0,coronal,ISH
4860,74703371,06-0266,74882831,Male,Rpl21,56.0,coronal,ISH
4861,591087,04-0775,67850946,Male,Prpf6,56.0,coronal,ISH
4862,73573684,05-3646,74511808,Male,Idh1,56.0,coronal,ISH
4863,71935606,05-3317,73929869,Male,Stim2,56.0,coronal,ISH
4864,71414593,05-3099,73520965,Male,Bace1,56.0,coronal,ISH
4865,75195287,06-0498,75988526,Male,Tmod1,56.0,coronal,ISH
4866,74071281,06-0065,74658111,Male,Ccdc92,56.0,coronal,ISH
4867,74878483,06-0335,75084453,Male,Neto2,56.0,coronal,ISH
4868,71299295,05-3026,72340109,Male,Ptpro,56.0,coronal,ISH
4869,75195207,06-0495,75774686,Male,Nrbp2,56.0,coronal,ISH
4870,72010445,05-3375,73994667,Male,Fras1,56.0,coronal,ISH
4871,71035725,05-2807,71836831,Male,Zfand2b,56.0,coronal,ISH
4872,74703345,06-0258,74882527,Male,Elovl1,56.0,coronal,ISH
4873,71478369,05-3192,73718053,Male,Chn1,56.0,coronal,ISH
4874,71203649,05-2951,72081416,Male,Acadl,56.0,coronal,ISH
4875,74865142,06-0323,75043149,Male,Slc38a1,56.0,coronal,ISH
4876,74865233,06-0327,75077213,Male,Parva,56.0,coronal,ISH
4877,73977215,06-0027,74658022,Male,Cdh18,56.0,coronal,ISH
4878,70123644,05-2162,70927812,Male,Brinp3,56.0,coronal,ISH
4879,71250784,05-2990,72129290,Male,Lipa,56.0,coronal,ISH
4880,75343464,06-0585,75988568,Male,Podn,56.0,coronal,ISH
4881,70123628,05-2153,70806049,Male,Bdh2,56.0,coronal,ISH
4882,74741176,06-0274,74957923,Male,0610010F05Rik,56.0,coronal,ISH
4883,73977215,06-0027,74658000,Male,Apba1,56.0,coronal,ISH
4884,73806603,06-0005,74641318,Male,Htr3b,56.0,coronal,ISH
4885,71903171,05-3282,73817983,Male,Rufy3,56.0,coronal,ISH
4886,75180083,06-0480,75773700,Male,Slc31a2,56.0,coronal,ISH
4887,74641355,06-0234,74881162,Male,Chn2,56.0,coronal,ISH
4888,73806603,06-0005,74641319,Male,Pcyt1b,56.0,coronal,ISH
4889,75428042,06-0598,75934918,Male,Rap2b,56.0,coronal,ISH
4890,73977227,06-0024,74657931,Male,Chst10,56.0,coronal,ISH
4891,73977227,06-0024,74657928,Male,Tspan5,56.0,coronal,ISH
4892,74865195,06-0325,75077193,Male,Bnip3,56.0,coronal,ISH
4893,72010458,05-3362,73931382,Male,Frmd6,56.0,coronal,ISH
4894,294961,04-0598,67752306,Male,Serinc1,56.0,coronal,ISH
4895,74878325,06-0336,75084479,Male,Nxph1,56.0,coronal,ISH
4896,69778871,05-1805,70560266,Male,Fnbp1l,56.0,coronal,ISH
4897,73817974,06-0007,74641324,Male,Celf3,56.0,coronal,ISH
4898,73652000,05-3720,74583129,Male,Slc4a2,56.0,coronal,ISH
4899,71414883,05-3113,73521817,Male,Prkg1,56.0,coronal,ISH
4900,70404835,05-2344,71063847,Male,Adamtsl5,56.0,coronal,ISH
4901,74741227,06-0281,74988273,Male,Dnah12,56.0,coronal,ISH
4902,74625622,06-0229,74881160,Male,B630019K06Rik,56.0,coronal,ISH
4903,74343241,06-0115,74658242,Male,Triap1,56.0,coronal,ISH
4904,73652000,05-3720,74583139,Male,Bend5,56.0,coronal,ISH
4905,71993651,05-3333,73931419,Male,LOC235953,56.0,coronal,ISH
4906,71571392,05-3211,73787946,Male,St6galnac5,56.0,coronal,ISH
4907,70858152,05-2633,71670693,Male,Prkcq,56.0,coronal,ISH
4908,74865142,06-0323,75043150,Male,9830166N24Rik*,56.0,coronal,ISH
4909,73806603,06-0005,74641321,Male,Cdyl2,56.0,coronal,ISH
4910,77232703,07-0008,77280557,Male,Gm13889,56.0,coronal,ISH
4911,75448928,06-0607,75988636,Male,Rasl11a,56.0,coronal,ISH
4912,71935646,05-3318,73929886,Male,Rab43,56.0,coronal,ISH
4913,71101540,05-2865,71924215,Male,Ppm1l,56.0,coronal,ISH
4914,74833323,06-0300,74988749,Male,Grip1,56.0,coronal,ISH
4915,74703313,06-0252,74881855,Male,Plekhg5,56.0,coronal,ISH
4916,74625606,06-0221,74819683,Male,Slc35f2,56.0,coronal,ISH
4917,69466180,05-1419,70231996,Male,Sqle,56.0,coronal,ISH
4918,75037048,06-0405,75233089,Male,Sypl,56.0,coronal,ISH
4919,73652038,05-3730,74641209,Male,TC1541413,56.0,coronal,ISH
4920,75335336,06-0560,75934914,Male,Cyp51,56.0,coronal,ISH
4921,73652012,05-3726,74586667,Male,Gpd1,56.0,coronal,ISH
4922,72967192,05-3497,74274688,Male,Arl5a,56.0,coronal,ISH
4923,73652008,05-3724,74583174,Male,Arhgap33,56.0,coronal,ISH
4924,71061912,05-2818,71836842,Male,Plekhb1,56.0,coronal,ISH
4925,75195194,06-0489,75774113,Male,Man2b1,56.0,coronal,ISH
4926,75448844,06-0606,75988611,Male,LOC434300,56.0,coronal,ISH
4927,74703367,06-0264,74882784,Male,Ptprr,56.0,coronal,ISH
4928,74481146,06-0166,74743256,Male,Ndufb8,56.0,coronal,ISH
4929,74553327,06-0197,74819243,Male,Ndufs8,56.0,coronal,ISH
4930,73989811,06-0034,74658066,Male,Col19a1,56.0,coronal,ISH
4931,71993639,05-3327,73930841,Male,Dexi,56.0,coronal,ISH
4932,71903150,05-3295,73931623,Male,Arhgef26,56.0,coronal,ISH
4933,71101540,05-2865,71924238,Male,Slc24a2,56.0,coronal,ISH
4934,75180083,06-0480,75773649,Male,Leprot,56.0,coronal,ISH
4935,74834164,06-0313,75042238,Male,A530057D15Rik*,56.0,coronal,ISH
4936,73652000,05-3720,74583149,Male,Vav2,56.0,coronal,ISH
4937,71525691,05-3204,73769322,Male,Cpne6,56.0,coronal,ISH
4938,71444829,05-3128,73592533,Male,Dhx40,56.0,coronal,ISH
4939,74703375,06-0268,74957868,Male,Tmie,56.0,coronal,ISH
4940,71993663,05-3320,73930819,Male,Tnr,56.0,coronal,ISH
4941,74865176,06-0324,75043155,Male,Serpina3n,56.0,coronal,ISH
4942,72676,04-0189,293463,Male,Anapc16,56.0,coronal,ISH
4943,75819045,06-0707,76135819,Male,Aco1,56.0,coronal,ISH
4944,71120791,05-2882,71924441,Male,LOC235580,56.0,coronal,ISH
4945,83797,04-0194,293472,Male,Stac2,56.0,coronal,ISH
4946,70897038,05-2658,71670712,Male,Zfp618,56.0,coronal,ISH
4947,70220573,05-2213,70928360,Male,Samd11,56.0,coronal,ISH
4948,73651988,05-3736,74641307,Male,Cox6c,56.0,coronal,ISH
4949,71903188,05-3290,73907494,Male,St8sia1,56.0,coronal,ISH
4950,71414685,05-3110,73521807,Male,Slc8a1,56.0,coronal,ISH
4951,70073541,05-2088,70743886,Male,Chgb,56.0,coronal,ISH
4952,71227958,05-2969,72109379,Male,Adarb1,56.0,coronal,ISH
4953,70397065,05-2340,71020391,Male,Tbc1d14,56.0,coronal,ISH
4954,79398731,335-1185,79907904,Male,Vim,56.0,coronal,ISH
4955,79322568,335-1082,79488957,Male,Stk17b,56.0,coronal,ISH
4956,74625635,06-0222,74819690,Male,Clta,56.0,coronal,ISH
4957,74834189,06-0317,75042258,Male,Wrap73,56.0,coronal,ISH
4958,73568187,05-3628,74425567,Male,Clgn,56.0,coronal,ISH
4959,74495215,06-0179,74750021,Male,Srp14,56.0,coronal,ISH
4960,77529379,07-0120,77869838,Male,Pgf,56.0,coronal,ISH
4961,77281702,07-0028,77413694,Male,Tbl3,56.0,coronal,ISH
4962,71250808,05-2983,72128752,Male,Zfp385b,56.0,coronal,ISH
4963,71167251,05-2907,72007933,Male,Nsdhl,56.0,coronal,ISH
4964,75078679,06-0459,75749415,Male,Arsa,56.0,coronal,ISH
4965,70397065,05-2340,71020392,Male,Tdg,56.0,coronal,ISH
4966,74878321,06-0334,75084132,Male,Recql4,56.0,coronal,ISH
4967,74834137,06-0311,75041560,Male,Cst6,56.0,coronal,ISH
4968,73573612,05-3645,74511806,Male,Gchfr,56.0,coronal,ISH
4969,71903128,05-3293,73907502,Male,Trpm6,56.0,coronal,ISH
4970,70404867,05-2360,71064267,Male,Synj2,56.0,coronal,ISH
4971,74741201,06-0282,74988306,Male,Prdx6b,56.0,coronal,ISH
4972,74481141,06-0165,74724775,Male,Tppp,56.0,coronal,ISH
4973,71993651,05-3333,73931420,Male,LOC329302,56.0,coronal,ISH
4974,73502209,05-3563,74357582,Male,Teddm3,56.0,coronal,ISH
4975,69705339,05-1705,70436739,Male,Fam213a,56.0,coronal,ISH
4976,71250824,05-2991,72129295,Male,Oxr1,56.0,coronal,ISH
4977,74833315,06-0298,74988740,Male,Slc25a39,56.0,coronal,ISH
4978,72962232,05-3486,74047927,Male,Rplp0,56.0,coronal,ISH
4979,71250772,05-2984,72128775,Male,Cemip,56.0,coronal,ISH
4980,77529366,07-0119,77869111,Male,Hnrnph2,56.0,coronal,ISH
4981,75078647,06-0453,75749413,Male,Abcb6,56.0,coronal,ISH
4982,73651964,05-3725,74583203,Male,Ube2h,56.0,coronal,ISH
4983,101223,04-0280,544328,Male,Phyhip,56.0,coronal,ISH
4984,75448857,06-0608,76115736,Male,Nin,56.0,coronal,ISH
4985,70897029,05-2654,71670705,Male,Txn2,56.0,coronal,ISH
4986,74357307,06-0121,74800893,Male,Psme2,56.0,coronal,ISH
4987,73502209,05-3563,74357583,Male,Sv2c,56.0,coronal,ISH
4988,70091628,05-2115,70744518,Male,Sdcbp,56.0,coronal,ISH
4989,70404811,05-2355,71064082,Male,Scn3b,56.0,coronal,ISH
4990,72498,04-0145,227160,Male,Sc5d,56.0,coronal,ISH
4991,73651943,05-3719,74581451,Male,Sh3rf1,56.0,coronal,ISH
4992,72134960,05-3385,73997148,Male,Pitpnm2,56.0,coronal,ISH
4993,71478353,05-3184,73718049,Male,Elmo3,56.0,coronal,ISH
4994,71167251,05-2907,72007934,Male,Lhfpl2,56.0,coronal,ISH
4995,74741232,06-0283,74988325,Male,Rtl1,56.0,coronal,ISH
4996,72966804,05-3495,74273116,Male,Slc26a10,56.0,coronal,ISH
4997,71993655,05-3335,73931422,Male,LOC380720,56.0,coronal,ISH
4998,70073480,05-2073,70743869,Male,Tmem41a,56.0,coronal,ISH
4999,73806591,06-0003,74641313,Male,Gpr17,56.0,coronal,ISH
5000,79355507,335-1129,79568057,Male,Ren2,56.0,coronal,ISH
5001,71935646,05-3318,73929875,Male,Fbln7,56.0,coronal,ISH
5002,71083103,05-2834,71836885,Male,Tnfrsf21,56.0,coronal,ISH
5003,75195194,06-0489,75774111,Male,Rasal1,56.0,coronal,ISH
5004,73806591,06-0003,74641317,Male,Aars,56.0,coronal,ISH
5005,72962232,05-3486,74047922,Male,Ogfod1,56.0,coronal,ISH
5006,72134994,05-3393,74047745,Male,Srgap1,56.0,coronal,ISH
5007,70896947,05-2659,71670719,Male,Rasal2,56.0,coronal,ISH
5008,70429625,05-2371,71247657,Male,Ryr1,56.0,coronal,ISH
5009,74865111,06-0319,75042265,Male,Nrm,56.0,coronal,ISH
5010,693420,04-0810,67936009,Male,R74862,56.0,coronal,ISH
5011,70896862,05-2653,71670700,Male,Tmem25,56.0,coronal,ISH
5012,70397049,05-2332,71020430,Male,2610028E06Rik,56.0,coronal,ISH
5013,69778871,05-1805,70560276,Male,Ank1,56.0,coronal,ISH
5014,74878321,06-0334,75084145,Male,Slc35f1,56.0,coronal,ISH
5015,74343241,06-0115,74658244,Male,Eps8l2,56.0,coronal,ISH
5016,69619376,05-1618,70431434,Male,Mtus2,56.0,coronal,ISH
5017,71167169,05-2906,72007750,Male,Il34,56.0,coronal,ISH
5018,70999096,05-2761,71717154,Male,9430028L06Rik,56.0,coronal,ISH
